"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","mturkcode","Q13","Q86","Q85_1","Q85_2","Q85_3","Q85_4","Hot","Q84_1","Q84_2","Q84_3","Q84_4","hungry","Q83_1","Q83_2","Q83_3","Q83_4","full","Q82_1","Q82_2","Q82_3","Q82_4","cold","Q57","food1","food2","food3","food4","food5","fill1","fill2","fill3","fill4","fill5","Q42","Q44","Q46","Q48","Q50","Q73","thirsty","hungry.0","tired","Q51","Q42.0","Q35","Q41","Q2","Q3","Q4","Q6","Q12_1","Q12_2","Q12_3","Q12_4","Q12_5","Q12_6","Q35.0","DO_BR_FL_35","DO_BL_choices_food","LocationLatitude","LocationLongitude","LocationAccuracy","state","condition","pref_warmth","pref_food","filter_$"
"R_2aQR1gp3yIdoZ1q","Default Response Set","Anonymous","","","141.219.179.250","0",2015-12-04 12:27:22,2015-12-04 12:30:43,1,"968531",1,1,4.286,4.286,66.124,1,"If I am very hot I would start feeling very anxious. I would want to cool down immediately. I would feel uncomfortable and not well. My body would feel heavy and I wouldn't breathe well.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,2,8,3,3,2,2,8,2,2,7,8,1,9,7,5,1,3,5,2,5,1,8,7,1,2,35,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|Q50|food5|food4|food2|fill4|Q42|Q48|Q44|fill1|food1|Q46|food3|fill2|fill3|fill5","47.154403686523","-88.647102355957","-1",1,1,6,3.6,0
"R_BsOEfsF2xFr4p57","Default Response Set","Anonymous","","","72.198.16.222","0",2015-12-04 12:26:47,2015-12-04 12:30:44,1,"966090",1,1,1.771,1.771,67.633,1,"My face is flushed and sweat is beading up on my forehead. As I wipe it off, I notice sweat running down the back of my scalp. I am wanting to take off as many layers as possible. I'm looking around for a/c vents, fans, breezes. I'd like a chance to get adrink.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,1,5,9,5,9,5,9,1,1,1,9,1,1,9,1,4,3,3,5,1,9,9,1,1,39,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|food4|Q42|fill1|Q50|fill4|food3|food1|Q44|fill2|Q46|food5|fill3|Q48|food2|fill5","35.515106201172","-97.574096679688","-1",1,1,4.2,5.8,0
"R_ctJ6K2Dj8d48CAx","Default Response Set","Anonymous","","","68.2.159.31","0",2015-12-04 12:27:07,2015-12-04 12:31:10,1,"954426",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.725,1.725,116.362,1,"All I would be thinking about is trying to feel warm.   I cant stand being cold.   Its the worst feeling.   I have a hard time moving in the cold.  I would snuggle up, and probably attempt to find extra clothing to put on",1,9,9,9,9,6,9,6,1,1,9,9,9,9,9,9,1,7,7,4,4,1,9,9,1,2,36,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|food1|food5|fill2|food2|Q44|Q46|food4|food3|fill1|fill5|Q50|Q48|fill4|Q42|fill3","33.386093139648","-111.84690093994","-1",1,2,9,8.4,0
"R_eQarHSF7slBEFbj","Default Response Set","Anonymous","","","184.153.108.239","0",2015-12-04 12:27:06,2015-12-04 12:31:35,1,"895969",1,1,1.388,60.712,164.846,2,"I would be thinking to take off any layer I am wearing. My body would feel very uncomfortable. Probably I would feel sticky and may be perspiring a lot because of the hear. I would may be turn on the ac if I am inside. If I am outside I would try to find hade somewhere. I would also be very irritated.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,1,1,1,2,9,9,5,8,9,1,5,1,7,2,1,5,8,8,5,1,6,7,1,1,32,2,NA,1,NA,NA,NA,NA,1,"Warmth","Q57|food1|Q42|Q50|Q46|food5|food2|fill4|fill5|food3|fill2|fill3|Q48|Q44|food4|fill1","40.76220703125","-73.912101745605","-1",1,1,3.2,2.8,0
"R_ukQH2MPedK9BZmx","Default Response Set","Anonymous","","","75.87.185.233","0",2015-12-04 12:27:36,2015-12-04 12:31:36,1,"930789",1,1,2.108,82.47,87.537,2,"I'd be uncomfortable. My skin would be damp with sweat. I would try to keep my body and limbs spread out to dissipate heat the best I could and keep my skin from coming in contact with itself. I would try not to move too much because I don't want to make yself even hotter. I would be craving something cool, like a cold drink or a dip in a pool. I would feel gross and sticky and like I wanted to take a cool shower.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,9,9,9,3,9,8,9,5,9,1,9,6,7,3,1,5,7,3,5,1,8,9,1,2,24,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|fill1|food5|food3|fill4|food2|food4|Q50|fill3|food1|fill2|Q42|Q48|fill5|Q46|Q44","38.924697875977","-94.702903747559","-1",1,1,5.2,7.8,0
"R_2CQjlEfFsp5DJ9L","Default Response Set","Anonymous","","","184.57.223.52","0",2015-12-04 12:26:24,2015-12-04 12:31:44,1,"900315",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",4.348,4.348,69.078,1,"I have raynouds so my extremities get cold very quickly especially my feet. They would start growing painful and then eventually numb. My teeth would hurt from breathing. I would start shivering as hypothermia sets in and my body tries to warm itself",1,1,9,1,1,1,9,9,1,1,9,5,9,9,9,9,1,4,7,2,4,1,8,9,1,1,27,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|Q42|Q46|Q50|Q48|food1|food5|fill1|food3|fill5|fill3|food4|fill2|Q44|food2|fill4","39.166900634766","-83.565498352051","-1",1,2,8.2,2.6,0
"R_OKbirknb82uIIAF","Default Response Set","Anonymous","","","99.173.159.53","0",2015-12-04 12:27:26,2015-12-04 12:32:08,1,"933280",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",6.956,99.205,99.641,2,"If I was very cold I would feel miserable. I would be shivering and rubiing my hands. I would try to do some sort of exercise to warm up. I would imagine being in a warm place like the beach with the sun shining down on me. I would try to not think about he fact I'm cold.",1,9,9,1,9,1,5,5,5,1,9,1,9,9,3,9,1,3,8,5,5,1,9,9,1,1,51,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|fill5|food4|fill1|Q50|Q42|Q48|fill2|fill4|Q44|food5|food3|Q46|food1|food2|fill3","25.982894897461","-80.279403686523","-1",1,2,6.2,5.8,0
"R_1dFwTrsMmUL0W6o","Default Response Set","Anonymous","","","172.89.214.110","0",2015-12-04 12:27:27,2015-12-04 12:32:40,1,"918797",1,1,7.282,7.282,134.728,1,"I would be drenched in sweat and very lethargic. I would just want to sit doing nothing, wishing the heat my body feels goes away. I would not be hungry, I would only want water to drink.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,1,1,8,9,9,9,1,9,9,1,1,1,1,1,1,7,2,8,5,1,3,9,1,2,36,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|food5|Q42|fill4|Q46|fill1|fill2|Q50|fill5|food1|Q44|food3|fill3|food2|Q48|food4","33.692199707031","-117.24839782715","-1",1,1,1,5.6,0
"R_2UXwjqE7fZhjXCU","Default Response Set","Anonymous","","","120.29.121.133","0",2015-12-04 12:27:57,2015-12-04 12:32:41,1,"936662",1,1,1.159,1.159,62.629,1,"I would feel like taking my clothes off. Probably get an electric fan, or turn on the a/c. I might even drink a nice cold glass of water. I would also try to take a nice cold shower if possible.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,4,7,6,7,2,7,3,3,6,4,4,6,3,7,7,1,5,7,6,6,1,8,8,1,1,26,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|food4|Q48|fill1|Q50|Q44|food3|Q42|fill2|food2|food5|food1|fill4|fill5|fill3|Q46","15.149993896484","120.58331298828","-1",1,1,5.4,5.2,0
"R_24peES3j7YMv2ej","Default Response Set","Anonymous","","","74.132.252.238","0",2015-12-04 12:28:05,2015-12-04 12:33:13,1,"994388",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",5.86,5.86,148.355,1,"I was an asst. scoutmaster until about three years ago, and boy scouts do winter camping.  One time it dropped down to ten above zero.  I was frozen despite three layers of pants, five shirts, a toboggan and scarf.  I had hand warmers in my gloves and my ero degree snow boots, but still I stood within the fire ring where I could only warm one side of my body at a time.  It was when I turned around to thaw my frozen backside that I had the problems...because my butt was numb, I didn't feel my polyester lon johns melting.  Till two days later when we got home and my behind thawed out.",1,5,1,2,1,1,8,8,2,1,9,9,9,9,9,9,1,8,2,5,4,1,9,9,1,2,54,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|fill2|food3|food4|fill1|food2|Q44|food1|Q48|fill3|fill4|Q46|fill5|food5|Q50|Q42","39.079696655273","-84.453796386719","-1",1,2,9,2,0
"R_3OpgM7vxuurwBRm","Default Response Set","Anonymous","","","108.74.213.164","0",2015-12-04 12:28:23,2015-12-04 12:33:13,1,"960437",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",0.987,0.987,125.133,1,"I would feel extremely uncomfortable. I wouldn't be able to feel my fingers and toes and would worry about getting a frostbite.",1,8,8,8,2,2,2,1,2,2,8,8,9,9,8,9,1,4,2,7,2,1,7,8,1,1,31,2,NA,NA,NA,1,NA,NA,1,"cold","Q57|food3|food4|Q44|Q42|Q48|fill1|Q50|food1|fill2|fill3|food2|fill5|fill4|food5|Q46","41.760604858398","-88.320098876953","-1",1,2,8.6,5.6,0
"R_C9BeSW9oi6dstln","Default Response Set","Anonymous","","","45.21.136.137","0",2015-12-04 12:26:56,2015-12-04 12:33:14,1,"945434",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.422,1.422,105.952,1,"If I was extremely cold, odds are I would double up on my layer of clothing.  I would think about keeping myself warm by putting some pajama bottoms under my jeans, a thick hoodie over my torso, and a hat with the hood over it on my head.  I usually enjoybeing on the colder side, but it's comfortable to be a bit wrapped up as well.",1,4,6,6,6,5,6,5,6,4,6,4,6,4,5,6,1,5,6,5,4,1,7,7,1,1,30,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|Q50|food3|Q42|fill4|Q44|food4|fill1|food2|Q46|food5|Q48|fill5|fill3|food1|fill2","42.733993530273","-87.821098327637","-1",1,2,5,5.4,0
"R_3dFWZef9VZMF11R","Default Response Set","Anonymous","","","107.185.123.80","0",2015-12-04 12:26:31,2015-12-04 12:33:23,1,"902965",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.329,3.625,145.051,2,"I feel awful weak and tired. I would want to rest up and heal asap.",1,5,5,5,8,5,5,5,5,5,5,5,2,8,2,8,1,5,8,5,5,1,5,8,1,1,24,1,NA,NA,1,NA,NA,NA,1,"cold","Q57|fill3|food2|food5|Q46|Q44|fill5|Q50|Q48|food1|fill2|fill1|food4|fill4|food3|Q42","33.976104736328","-118.15350341797","-1",1,2,5,5.6,0
"R_3JkOAPke6dRQXSi","Default Response Set","Anonymous","","","69.92.237.2","0",2015-12-04 12:29:26,2015-12-04 12:33:29,1,"991821",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",2.9,2.9,114.188,1,"I get really miserable when I' cold. My body starts shaking and my teeth chatter. i was cold today when i walked to work, it was 33 degrees out. Very uncomfortable.",1,2,9,7,7,1,3,7,8,1,9,6,9,7,7,9,1,6,7,3,5,1,9,9,1,1,48,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|fill3|food4|Q42|Q46|food1|fill1|food3|fill5|Q50|fill4|Q44|Q48|fill2|food2|food5","32.825103759766","-109.78810119629","-1",1,2,7.6,5.2,0
"R_31ykUJzR2v72vsM","Default Response Set","Anonymous","","","75.53.129.115","0",2015-12-04 12:29:15,2015-12-04 12:33:36,1,"949669",1,1,3.583,39.537,91.844,5,"I am hot . I need to take off my shoes and socks . I dont like my feet covered when I am hot . Then I would get a nice cold drink and find some shade or A/C .",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,9,9,9,9,5,9,1,1,9,9,9,1,9,6,1,5,1,9,5,1,5,7,1,2,28,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|Q48|food4|fill5|fill4|food5|food3|Q44|Q50|Q42|Q46|food2|food1|fill1|fill2|fill3","29.605895996094","-95.512901306152","-1",1,1,6.8,9,0
"R_3oHh1YykXOlaTCH","Default Response Set","Anonymous","","","68.83.220.231","0",2015-12-04 12:29:36,2015-12-04 12:33:40,1,"994033",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",2.933,2.933,95.866,1,"I am freezing. I wish it was warm. I want to have a nice warm fire to sit by. I want a warm fuzzy blanket right out of the dryer. I hate being cold. It feels like alaska in here. I feel the chilly goosebumps on my skin. It makes me itchy and i want to scrtch and burn my skin to get warm.",1,1,9,1,9,9,9,9,1,1,9,9,9,9,9,9,1,1,1,9,4,1,9,9,1,1,32,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|Q46|fill2|food2|food1|food5|Q44|food4|fill5|Q42|fill1|food3|Q50|fill4|Q48|fill3","39.131698608398","-77.28800201416","-1",1,2,9,5.8,0
"R_zZhSu4JFIcwmsvf","Default Response Set","Anonymous","","","98.202.180.93","0",2015-12-04 12:28:30,2015-12-04 12:33:46,1,"933123",1,1,10.117,122.047,129.656,5,"I would be thinking about how I could find the thermostat to turn down the temperature,  I would also be thinking about taking some clothes off and finding some shade if I was outside.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,8,2,3,9,8,8,8,7,7,8,2,8,4,6,6,1,7,2,2,6,1,4,8,1,1,52,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|Q50|food3|food1|Q48|food2|food4|fill5|fill1|Q44|Q42|Q46|fill2|fill3|fill4|food5","40.514099121094","-112.03299713135","-1",1,1,5.2,6,0
"R_1jPuEKAsn9UC44K","Default Response Set","Anonymous","","","72.220.106.158","0",2015-12-04 12:31:03,2015-12-04 12:34:10,1,"993046",1,1,0.877,15.094,82.562,15,"I would be thinking about doing something to cool me down. I may drink a cold drink or wash my face with cold water. I would want to stop feeling hot as soon as possible.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,9,1,9,9,1,5,1,1,9,6,9,2,1,9,1,7,9,2,5,1,9,9,1,1,25,1,NA,1,NA,NA,NA,NA,1,"Warmth","Q57|food1|fill4|fill3|Q42|Q44|food4|fill1|food2|Q50|food3|Q48|food5|fill5|fill2|Q46","32.569396972656","-117.01580047607","-1",1,1,5.4,5.8,0
"R_9prS95BiCdDBjEJ","Default Response Set","Anonymous","","","23.122.136.196","0",2015-12-04 12:29:53,2015-12-04 12:34:33,1,"914528",1,1,1.307,1.307,84.978,1,"If it was very hot I would feel very uncomfortable.  I'd probably not want to move a lot and would feel very lethargic and moody.  Would probably feel sick as well.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,9,1,9,1,1,1,9,9,9,1,1,1,1,1,1,5,3,7,5,1,9,9,1,2,37,1,NA,1,NA,NA,NA,NA,1,"Warmth","Q57|food4|Q50|food3|fill1|food1|Q42|fill5|fill2|food5|Q46|fill3|food2|Q44|Q48|fill4","32.889694213867","-117.13359832764","-1",1,1,1,4.2,0
"R_2QzxzGjkq2cOjPw","Default Response Set","Anonymous","","","204.77.52.225","0",2015-12-04 12:30:02,2015-12-04 12:34:53,1,"983909",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",2.35,2.35,78.185,1,"I'd be very uncomfortable, and I'd be focusing thoughts on how to get warm. I'd try things to warm up - moving around, blowing on my fingers, etc. I imagine being so cold that it almost hurts and is unbearable. I'd be upset and angry that I couldn't get wrm.",1,7,9,6,7,6,4,4,3,2,5,8,9,7,9,9,1,6,7,3,3,1,8,8,1,2,35,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|food1|Q46|Q44|food2|Q48|Q42|fill4|food5|fill5|food3|fill3|Q50|fill1|food4|fill2","45.002807617188","-93.08260345459","-1",1,2,8.4,7,0
"R_BWbtZGCvWhMhxTz","Default Response Set","Anonymous","","","98.207.67.74","0",2015-12-04 12:30:54,2015-12-04 12:35:08,1,"944960",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",4.878,4.906,93.931,2,"I am so cold that I can hardly feel my toes and it hurts to walk. My cheeks are numb and my nose is too. When I breath out, I can see my breath. I am moving, but it takes effort. This is distressing. And I know it's going to hurt even more, for a few minues, when I got inside and start to thaw out.",1,4,9,6,4,4,7,6,2,3,8,5,3,9,3,8,1,7,6,6,4,1,7,8,1,2,47,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|Q50|Q42|Q44|fill4|fill1|Q48|food4|food3|fill2|food5|fill3|fill5|food2|Q46|food1","37.869903564453","-122.07099914551","-1",1,2,5.6,5.4,0
"R_3JEtr7hb0Vv9Z9B","Default Response Set","Anonymous","","","98.200.140.252","0",2015-12-04 12:31:50,2015-12-04 12:35:09,1,"902040",1,1,1.968,1.968,62.458,1,"Sweat is pouring down my face and back. My hands are clammy and feel very puffy. I feel very thirsty and need a cold drink. I would act irritable and moody. I would wish to be cooler and would feel a little frantic to find a cooler place to be. I would fa myself with whatever was available and try to take my mind off of it.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,5,1,9,1,3,1,2,1,9,9,9,9,4,9,1,8,8,2,3,1,9,9,1,1,29,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|fill4|Q50|food2|Q48|food4|food1|fill1|food3|fill3|fill5|Q44|food5|Q42|fill2|Q46","29.691101074219","-95.209098815918","-1",1,1,8,5,0
"R_pAfS6Qw6KxrfcY1","Default Response Set","Anonymous","","","181.50.193.222","0",2015-12-04 12:31:02,2015-12-04 12:35:14,1,"966841",1,1,1.217,1.217,89.484,1,"I would be sweaty and icky. I would feel sticky and I will want to change my clothes or take a shower. I would look for water and throw it on my face and drink it",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,5,8,1,9,9,4,5,2,7,5,5,5,5,8,8,1,7,5,3,5,1,8,9,1,2,21,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|fill4|Q48|Q50|food4|fill1|Q46|food3|food5|Q42|fill5|food2|fill3|food1|Q44|fill2","4.6492004394531","-74.062797546387","-1",1,1,6.2,6.4,0
"R_DUcnn4JkrBcbfDr","Default Response Set","Anonymous","","","75.27.6.179","0",2015-12-04 12:31:10,2015-12-04 12:35:30,1,"900792",1,1,14.211,14.211,90.024,1,"If I was extremely hot there would be sweat beading on my brow. My shirt would look wet from the perspiration and ai would be breathing heavy and would be very thirsty.
I would crave an ice cold beer and air conditioning.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,2,2,3,3,3,2,4,5,8,8,2,4,2,3,3,1,7,3,3,5,1,8,8,1,1,41,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|Q44|Q42|fill5|fill1|fill4|Q46|food1|Q48|food2|fill3|fill2|food5|Q50|food3|food4","39.844192504883","-85.973999023438","-1",1,1,2.8,2.6,0
"R_3MJyZNDWOEAJKE3","Default Response Set","Anonymous","","","72.224.132.74","0",2015-12-04 12:31:19,2015-12-04 12:35:40,1,"979396",1,1,7.078,7.078,71.987,1,"I would sweat a lot. I'd be uncomfortable and damp feeling, I think. I would try and undress as much as is appropriate. Maybe stand up or reach a more comfortable position. I might consider opening a window or getting a glass of cool water but decide it'stoo much to move.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,1,5,5,1,5,5,5,5,5,9,9,5,5,5,1,6,2,7,6,1,7,9,1,1,27,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|fill1|food1|Q44|Q50|food3|Q48|food4|fill2|fill3|fill5|food2|Q42|food5|fill4|Q46","42.676605224609","-73.793403625488","-1",1,1,6.6,2.6,0
"R_tK89eonGrCtky6B","Default Response Set","Anonymous","","","120.29.121.133","0",2015-12-04 12:33:28,2015-12-04 12:35:51,1,"990420",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",4.698,52.769,63.541,2,"I'd like to curl up under a blanket, maybe with some hot cocoa. A fireplace would be cool! Also I would probably put on some warm clothes. Thick socks and a jacket, yes please! I would try to get as far away from the cold as possible.",1,7,4,3,3,7,3,8,4,4,4,7,9,6,7,8,1,3,6,5,4,1,8,8,1,1,24,1,NA,1,NA,NA,NA,NA,1,"cold","Q57|Q46|fill5|Q48|Q44|food1|fill3|fill4|food2|food3|food4|fill1|food5|fill2|Q50|Q42","15.149993896484","120.58331298828","-1",1,2,7.4,4.8,0
"R_3FIluAkKnh7VkUv","Default Response Set","Anonymous","","","72.185.23.235","0",2015-12-04 12:29:39,2015-12-04 12:36:59,1,"975113",1,1,2.625,2.625,88.617,1,"I feel my skin burning, I feel warm all over. I feel sweat dripping down my face. I feel very uncomfortable. My breathing is getting shorter, it's harder to breathe, I feel enclosed and trapped.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,7,3,1,7,3,4,2,4,1,9,4,5,3,6,8,1,5,3,7,6,1,6,8,1,1,42,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|Q42|Q48|fill3|fill5|food5|fill4|food3|Q44|fill1|fill2|Q50|food2|Q46|food1|food4","28.934494018555","-82.472297668457","-1",1,1,5.2,4.2,0
"R_2RR30MuULTxomDb","Default Response Set","Anonymous","","","96.228.164.249","0",2015-12-04 12:32:35,2015-12-04 12:37:19,1,"901230",1,1,12.787,12.787,65.345,1,"I would be sweating and have a strong desire to turn down the AC!",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,1,6,9,1,4,5,1,9,5,3,1,1,4,4,1,8,4,7,4,1,7,8,1,2,34,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|Q48|Q50|food4|food1|Q46|fill3|food2|fill5|food3|Q42|food5|fill1|fill2|Q44|fill4","28.085906982422","-82.726699829102","-1",1,1,2.6,5.2,0
"R_2t68OtsL0X7DGOq","Default Response Set","Anonymous","","","71.167.6.89","0",2015-12-04 12:32:23,2015-12-04 12:37:21,1,"988166",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",5.888,8.015,105.07,2,"whenever I get cold I usually have to go to the bathroom.  This makes sense since the bladder would contract a little while the liquid in it would stay the same volume.  My nipples would get hard and I would get goose bumps.  I would cross my arms and tryto contain as much of my body heat as possible",1,3,8,8,8,7,5,4,3,3,8,7,8,8,8,7,1,4,4,6,3,1,8,8,1,1,42,1,NA,1,NA,NA,NA,NA,1,"cold","Q57|Q46|fill5|food5|food2|fill1|Q42|fill2|Q44|fill4|food4|food3|food1|Q50|fill3|Q48","40.763702392578","-73.772499084473","-1",1,2,7.6,6.8,0
"R_9Mn5fUoGlESnXPz","Default Response Set","Anonymous","","","12.96.65.218","0",2015-12-04 12:31:44,2015-12-04 12:37:30,1,"990532",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",3.164,12.046,91.711,2,"I am very cold.  I feel chills throughout my body and cannot stop shivering.  My body feels icy and like it won't be able to warm up.  I want a blanket or something else to warm me.",1,8,9,5,9,1,2,6,3,8,9,1,9,2,8,9,1,6,8,5,5,1,6,7,1,2,31,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|food1|Q42|fill3|food5|food2|food4|fill5|food3|Q48|fill4|Q44|Q50|fill2|Q46|fill1","39.681701660156","-87.456703186035","-1",1,2,5.8,6.4,0
"R_3QEiVlY0RKrcUdD","Default Response Set","Anonymous","","","174.21.241.4","0",2015-12-04 12:32:35,2015-12-04 12:37:41,1,"951087",1,1,4.79,4.79,94.22,1,"Feeling hot right now makes me feel thirsty right away. The feelings related to heat are often tied to being parched and dehydrated. Heat makes me feel desperate and eager to refresh myself anyway I can.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,9,5,9,7,9,5,5,6,8,8,9,8,8,9,1,3,3,1,5,1,7,9,1,1,34,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|food4|food1|food3|fill3|fill1|Q42|Q44|Q46|food2|Q50|food5|fill2|fill5|fill4|Q48","47.54719543457","-122.35130310059","-1",1,1,8.4,7.8,0
"R_3lRHE6xZNLbfxhp","Default Response Set","Anonymous","","","184.188.15.106","0",2015-12-04 12:34:20,2015-12-04 12:37:57,1,"927879",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",2.768,47.619,137.466,2,"I feel uncomfortable and like I want to go somewhere warm. I am huddled up to save body warmth.",1,1,9,1,9,1,1,9,9,9,5,9,1,9,5,9,1,2,5,5,5,1,8,8,1,2,25,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|Q46|Q48|food5|food4|food2|fill1|food1|fill2|food3|Q50|Q42|Q44|fill3|fill4|fill5","36.345703125","-94.251403808594","-1",1,2,6.6,4.2,0
"R_2P55clpgK0TzSLk","Default Response Set","Anonymous","","","76.188.35.106","0",2015-12-04 12:34:41,2015-12-04 12:38:04,1,"891656",1,1,6.693,6.693,66.892,1,"I feel sluggish and a bit cranky because the heat is really putting me in a bad mood. I would be thinking about not much else but getting a cool drink or sitting in front of a fan or air conditioner. My body would feel tired gross and sweaty.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,3,3,6,6,5,4,3,2,4,9,2,6,3,3,5,1,5,6,5,5,1,8,9,1,2,34,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|food1|Q46|fill3|fill5|Q48|Q44|Q42|Q50|fill2|food2|fill4|food3|fill1|food4|food5","41.148193359375","-81.473602294922","-1",1,1,3.8,4.6,0
"R_239u9Clz93lk3i9","Default Response Set","Anonymous","","","97.104.189.101","0",2015-12-04 12:31:33,2015-12-04 12:38:12,1,"965185",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",4.489,159.523,171.642,8,"Being cold is no fun, your body would start shivering and shutting down.You would begin to move much slower. You would only think about getting warm again. I would try to think about happy thoughts that this is only going to last a certain amount of time.A warm cup of coffee would be really nice to warm myself up. I would try to make myself get active by moving around and jumping, hopefully I could bring my core temperature up and get warm again.",1,8,7,2,8,4,4,8,7,6,7,8,7,6,7,8,1,4,7,4,6,1,7,8,1,1,32,1,NA,NA,NA,NA,1,NA,1,"cold","Q57|fill2|food5|food3|Q44|food4|Q42|Q46|fill3|food2|fill1|fill5|food1|Q48|Q50|fill4","28.166900634766","-81.269996643066","-1",1,2,7.2,5.8,0
"R_2coszOFCcuJKIjH","Default Response Set","Anonymous","","","68.34.242.48","0",2015-12-04 12:32:24,2015-12-04 12:38:27,1,"949075",1,1,1.992,124.024,185.913,8,"I'm uncomfortable and not happy. I can't concentrate on anything other than the relentless heat. I try to think of a solution, but nothing realistic comes to mind. My body feels dirty, wet and sticky. I try to imagine a colder time and place, but it doesnt help. I would just sit near a fan in misery.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,3,7,8,8,8,3,3,3,7,7,3,2,3,2,4,1,6,6,4,6,1,7,8,1,1,28,1,1,NA,NA,NA,NA,NA,1,"Warmth","Q57|Q42|fill3|food1|fill5|food3|Q46|food2|food4|Q48|food5|Q50|fill1|Q44|fill4|fill2","42.425704956055","-83.043701171875","-1",1,1,2.8,6.8,0
