"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","mturkcode","Q13","Q86","Q84_1","Q84_2","Q84_3","Q84_4","hungry","Q43","Q83_1","Q83_2","Q83_3","Q83_4","full","Q47","Q48_1","Q48_2","Q48_3","Q48_4","Q49","Q44","Q45_1","Q45_2","Q45_3","Q45_4","Q46","Q57","food1","food2","food3","food4","food5","fill1","fill2","fill3","fill4","fill5","Q239","Q240","Q241","Q242","Q243","Q244","Q245","Q246","Q247","Q248","Q249","Q73","thirsty","hungry.0","tired","Q51","Q42","Q35","Q41","Q2","Q3","Q4","Q6","Q12_1","Q12_2","Q12_3","Q12_4","Q12_5","Q12_6","Q35.0","DO_BR_FL_35","DO_BR_FL_41","DO_BR_FL_39","DO_BL_choices_now","DO_BL_Choices_general","LocationLatitude","LocationLongitude","LocationAccuracy","condition","nowgeneral","choice_now","choice_general","choice","filter_$"
"R_3dWGFEAezZ5qw7y","Default Response Set","Anonymous","","","108.184.201.206","0",2015-12-10 13:33:41,2015-12-10 13:34:17,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",1,NA,NA,NA,NA,NA
"R_2dSa0Zjr1xKXATV","Default Response Set","Anonymous","","","108.184.55.83","0",2015-12-10 13:36:52,2015-12-10 13:37:42,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","Control1","","","","","","-1",3,NA,NA,NA,NA,NA
"R_3Rqlb7aiSM5YBdp","Default Response Set","Anonymous","","","108.29.173.49","0",2015-12-10 13:37:48,2015-12-10 13:38:47,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",1,NA,NA,NA,NA,NA
"R_OdLNGjQZiTZOenD","Default Response Set","Anonymous","","","24.26.62.94","0",2015-12-10 13:35:32,2015-12-10 13:35:57,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","Control1","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_2fpleySTGyu0U4h","Default Response Set","Anonymous","","","98.15.228.196","0",2015-12-10 13:37:42,2015-12-10 13:38:11,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_2YsQthVk6JS72qk","Default Response Set","Anonymous","","","108.19.82.24","0",2015-12-10 13:36:44,2015-12-10 13:37:46,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","control2","","","","","","-1",3,NA,NA,NA,NA,NA
"R_T1TJHtcK3R2ReiB","Default Response Set","Anonymous","","","64.72.79.10","0",2015-12-10 13:29:25,2015-12-10 13:29:42,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","control2","","","","","","-1",3,NA,NA,NA,NA,NA
"R_2ygg0fEQR4aD0Xf","Default Response Set","Anonymous","","","74.95.73.146","0",2015-12-10 13:27:36,2015-12-10 13:27:48,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_3HhM3jwFWScryei","Default Response Set","Anonymous","","","73.205.74.69","0",2015-12-10 13:29:53,2015-12-10 13:30:12,0,"",1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",2,NA,NA,NA,NA,NA
"R_ebxtYwn50fKjGV7","Default Response Set","Anonymous","","","71.62.23.152","0",2015-12-10 13:20:57,2015-12-10 13:21:57,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",1,NA,NA,NA,NA,NA
"R_3fQ0l6k0gpqT9rI","Default Response Set","Anonymous","","","72.91.179.38","0",2015-12-10 13:45:14,2015-12-10 13:45:28,0,"",1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",2,NA,NA,NA,NA,NA
"R_1OxYLIRut3WI0GA","Default Response Set","Anonymous","","","24.231.133.133","0",2015-12-10 13:47:12,2015-12-10 13:47:38,0,"",1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",2,NA,NA,NA,NA,NA
"R_28ZmnFMMvtt4JRL","Default Response Set","Anonymous","","","50.106.214.194","0",2015-12-10 13:40:06,2015-12-10 13:40:21,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_ZxlY1yH0BYV63FT","Default Response Set","Anonymous","","","24.55.146.62","0",2015-12-10 13:38:29,2015-12-10 13:52:51,0,"",1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",2,NA,NA,NA,NA,NA
"R_3sals6YA40Cr2Fj","Default Response Set","Anonymous","","","73.236.124.235","0",2015-12-10 13:44:57,2015-12-10 13:45:12,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","Control1","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_2wuwpnX1IPbQOJm","Default Response Set","Anonymous","","","72.21.198.70","0",2015-12-10 13:49:59,2015-12-10 13:50:53,0,"",1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",2,NA,NA,NA,NA,NA
"R_1Cr70Ks3kTbGePo","Default Response Set","Anonymous","","","71.92.66.34","0",2015-12-10 13:49:43,2015-12-10 13:50:46,0,"",1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",2,NA,NA,NA,NA,NA
"R_10MK1pQIN0cRkRA","Default Response Set","Anonymous","","","73.159.127.72","0",2015-12-10 13:33:49,2015-12-10 13:34:13,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","control2","","","","","","-1",3,NA,NA,NA,NA,NA
"R_2P6jgTsO7wRsy0b","Default Response Set","Anonymous","","","71.88.152.220","0",2015-12-10 14:05:08,2015-12-10 14:05:23,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_RnpYUoY8Ui75ZGF","Default Response Set","Anonymous","","","75.168.73.29","0",2015-12-10 13:57:48,2015-12-10 13:59:44,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","Control1","","","","","","-1",3,NA,NA,NA,NA,NA
"R_33kfz3loY9TMQV2","Default Response Set","Anonymous","","","68.59.55.103","0",2015-12-10 13:55:28,2015-12-10 13:55:43,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","control2","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_2COGjLgDt4IXBO4","Default Response Set","Anonymous","","","173.224.24.126","0",2015-12-10 13:34:28,2015-12-10 13:34:48,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","Control1","","","","","","-1",3,NA,NA,NA,NA,NA
"R_ZLfNTcxcaSoe1Pz","Default Response Set","Anonymous","","","76.104.229.189","0",2015-12-10 13:47:39,2015-12-10 13:47:57,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","Control1","","","","","","-1",3,NA,NA,NA,NA,NA
"R_3QLXcrX60luBbQg","Default Response Set","Anonymous","","","71.87.173.52","0",2015-12-10 13:39:50,2015-12-10 13:40:26,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_3g5TtJTELW1qhB3","Default Response Set","Anonymous","","","68.185.118.159","0",2015-12-10 13:40:50,2015-12-10 13:41:10,0,"",1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",2,NA,NA,NA,NA,NA
"R_3mk0A71rGckVp77","Default Response Set","Anonymous","","","73.187.231.157","0",2015-12-10 13:56:29,2015-12-10 13:57:08,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",1,NA,NA,NA,NA,NA
"R_3FXWoFQWlsGAkxZ","Default Response Set","Anonymous","","","104.35.222.34","0",2015-12-10 13:56:49,2015-12-10 13:58:10,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_1OlSqPW2HCgp4qD","Default Response Set","Anonymous","","","74.136.187.93","0",2015-12-10 14:05:45,2015-12-10 14:19:38,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","Control1","","","","","","-1",3,NA,NA,NA,NA,NA
"R_22Pu7llQG4pKwbu","Default Response Set","Anonymous","","","174.99.117.195","0",2015-12-10 14:01:21,2015-12-10 14:37:30,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","Control1","","","","","","-1",3,NA,NA,NA,NA,NA
"R_1rq4EIcPlMRUEsA","Default Response Set","Anonymous","","","64.171.224.83","0",2015-12-10 13:51:05,2015-12-10 13:51:13,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","control2","","","","","","-1",3,NA,NA,NA,NA,NA
"R_3RpAXHSqcsCU7xd","Default Response Set","Anonymous","","","108.217.72.81","0",2015-12-10 13:49:29,2015-12-10 13:53:19,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",1,NA,NA,NA,NA,NA
"R_2BzcBiMLB149YU6","Default Response Set","Anonymous","","","97.90.17.240","0",2015-12-10 13:51:29,2015-12-10 13:52:20,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",1,NA,NA,NA,NA,NA
"R_3JB8KWfB3OFloRP","Default Response Set","Anonymous","","","166.137.244.109","0",2015-12-10 14:07:30,2015-12-10 14:08:37,0,"",1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full","","","","","","","-1",2,NA,NA,NA,NA,NA
"R_NXRDn4BXeO8iw8N","Default Response Set","Anonymous","","","76.1.191.177","0",2015-12-10 14:12:07,2015-12-10 14:15:45,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_1dEUVADJ4D0akgq","Default Response Set","Anonymous","","","131.191.90.194","0",2015-12-10 13:42:32,2015-12-10 13:43:19,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","control2","","","","","","-1",3,NA,NA,NA,NA,NA
"R_2rMYIfrxJckxwcc","Default Response Set","Anonymous","","","76.114.65.109","0",2015-12-10 13:41:20,2015-12-10 13:41:54,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","Control1","","","","","","-1",3,NA,NA,NA,NA,NA
"R_1DM7MquBXNgeQyE","Default Response Set","Anonymous","","","98.125.175.87","0",2015-12-10 13:49:13,2015-12-10 13:49:28,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",1,NA,NA,NA,NA,NA
"R_3spi6tW4CAqEdLv","Default Response Set","Anonymous","","","99.141.184.32","0",2015-12-10 14:15:41,2015-12-10 14:15:57,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","control2","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_3O323JvOfjKrW53","Default Response Set","Anonymous","","","24.34.32.197","0",2015-12-10 14:20:00,2015-12-10 14:22:02,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_2tFIDNBVQRAawCT","Default Response Set","Anonymous","","","68.99.135.59","0",2015-12-10 13:45:21,2015-12-10 13:45:57,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",1,NA,NA,NA,NA,NA
"R_r0IrPKd8WVbXQ1b","Default Response Set","Anonymous","","","73.181.66.9","0",2015-12-10 13:49:43,2015-12-10 13:50:11,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","control2","","","","","","-1",3,NA,NA,NA,NA,NA
"R_3rNdbiuOT2V2fbv","Default Response Set","Anonymous","","","173.19.129.120","0",2015-12-10 13:56:07,2015-12-10 13:56:20,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","control2","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_6AaJJJMCUrrfzwJ","Default Response Set","Anonymous","","","99.52.201.122","0",2015-12-10 14:00:58,2015-12-10 14:01:28,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL_41","Control1","","","","","","-1",3,NA,NA,NA,NA,NA
"R_3GfEzDGUqCwevxi","Default Response Set","Anonymous","","","50.164.125.196","0",2015-12-10 14:32:49,2015-12-10 14:33:00,0,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",NA,NA,NA,NA,NA,NA
"R_3NPYvYvvczYKkj6","Default Response Set","Anonymous","","","23.24.190.121","0",2015-12-10 14:03:12,2015-12-10 14:07:18,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","","","","","","-1",1,NA,NA,NA,NA,NA
